upi_length,entropy,num_digits,seen_before,report_count,amount_ratio,first_time_user,label
16,0.9474,8,0,2,1.604,1,1
16,0.9167,2,1,1,0.661,1,0
11,0.8277,0,1,0,0.957,0,0
22,0.9168,3,1,1,2.808,1,1
22,0.8401,5,1,0,0.6792,0,0
17,0.9398,3,1,0,0.939,0,0
11,1.0,0,1,0,1.28,1,0
18,0.875,8,0,1,16.936,1,1
31,0.8851,4,0,39,1.375,1,1
9,1.0,0,1,0,1.387,1,0
23,0.9375,2,0,2,6.412,0,1
32,0.9018,3,0,46,5.5636,1,1
11,0.8277,0,1,0,1.015,0,0
21,0.9625,5,0,4,1.849,1,1
20,0.9474,8,1,2,2.971,1,1
17,0.8225,8,1,0,6.792,1,1
23,0.8934,5,0,0,3.392,1,1
9,1.0,0,1,0,1.058,1,0
16,0.9474,8,0,2,3.819,1,1
19,0.8733,3,0,4,4.259,0,1
21,0.9375,3,0,3,7.829,1,1
13,1.0,2,1,0,1.012,0,0
19,0.8225,8,0,4,1.803,1,1
16,0.8423,8,1,2,1.65,1,1
11,1.0,0,1,0,1.085,1,0
17,0.871,0,1,0,1.192,0,0
10,1.0,0,1,0,1.482,0,0
9,1.0,0,1,0,1.08,1,0
8,1.0,0,1,0,1.183,1,0
13,0.9299,3,1,1,0.801,0,0
17,0.9535,0,0,1,2.14,1,1
9,1.0,0,0,0,1.218,0,0
14,1.0,2,0,0,0.686,0,0
23,0.8668,4,1,6,2.341,1,1
11,0.8982,0,1,0,0.716,0,0
10,1.0,0,1,0,1.233,0,0
17,0.875,8,0,1,6.154,1,1
16,0.8277,0,1,0,1.125,1,0
16,1.0,3,1,0,1.262,0,0
15,0.8194,1,0,1,3.862,1,1
15,0.8569,1,0,5,4.462,1,1
17,0.8337,4,0,0,0.708,0,0
20,0.8949,8,0,0,5.653,1,1
12,0.9167,3,1,0,1.101,1,0
19,0.8733,3,0,3,5.287,1,1
11,0.8277,0,1,0,2.028,0,0
11,0.8982,0,1,1,0.786,0,0
19,1.0,3,1,0,1.252,1,0
24,0.7877,5,1,0,1.405,0,0
18,0.8796,3,0,0,1.274,1,0
22,0.9424,2,0,1,2.607,1,1
23,0.9201,7,0,2,14.507,1,1
19,0.9584,1,0,4,5.619,1,1
12,1.0,3,1,0,1.136,1,0
9,1.0,0,1,0,0.466,0,0
14,0.9167,3,1,0,1.083,0,0
11,1.0,0,0,0,1.733,0,0
9,1.0,0,1,0,1.075,0,0
13,0.9299,3,1,0,1.647,0,0
18,0.875,8,0,3,3.309,1,1
16,0.8225,8,0,4,5.022,1,1
20,1.0,3,1,0,1.854,0,0
16,0.9474,3,1,3,7.868,0,1
18,0.8499,5,1,0,1.8993,0,0
13,0.9167,3,0,0,0.922,0,0
15,0.9299,3,1,0,1.696,0,0
16,0.9398,3,1,0,0.477,0,0
13,1.0,3,1,0,0.794,0,0
13,0.8982,0,0,0,2.868,0,0
15,0.8598,3,0,0,1.496,0,0
20,0.8632,5,1,0,1.0637,0,0
10,1.0,0,1,0,0.671,0,0
19,1.0,3,1,0,0.832,1,0
12,1.0,0,1,0,0.634,0,0
16,0.8949,8,0,3,4.89,0,1
20,0.9584,5,1,0,1.112,0,0
23,0.8934,3,1,4,6.873,0,1
20,0.8753,3,0,1,7.625,1,1
24,0.8524,5,1,0,0.984,0,0
9,1.0,0,1,1,1.07,1,0
9,0.8277,0,0,0,0.879,0,0
13,1.0,3,0,0,1.48,1,0
16,0.8225,8,0,4,8.507,1,1
12,0.871,0,1,0,0.928,1,0
16,0.875,8,0,1,0.838,1,1
18,0.8225,8,0,0,4.328,1,1
15,1.0,3,0,0,1.018,1,0
11,1.0,0,1,0,0.479,0,0
16,0.8949,8,0,3,2.132,0,1
21,0.9317,5,1,0,0.496,0,0
31,0.8442,3,0,23,21.0303,1,1
16,0.8949,8,0,2,3.827,1,1
18,0.9398,3,1,1,0.772,0,0
17,0.9474,6,0,2,1.491,1,1
9,1.0,0,0,0,0.696,0,0
13,0.8333,3,1,0,0.857,0,0
16,0.7699,8,0,5,8.683,0,1
18,0.8949,8,1,1,5.421,0,1
16,0.8423,8,0,3,7.902,1,1
13,0.9299,3,1,0,0.939,0,0
12,0.871,2,1,0,1.304,0,0
19,1.0,3,0,0,0.485,0,0
16,0.8949,8,0,1,2.12,1,1
9,1.0,0,1,0,1.077,0,0
23,0.9201,7,0,2,3.346,1,1
16,0.9474,8,1,5,20.712,0,1
8,1.0,0,1,0,2.225,1,0
17,0.9299,3,1,0,0.665,0,0
12,1.0,3,1,1,0.632,0,0
13,1.0,3,1,0,0.678,0,0
12,1.0,0,1,0,1.097,0,0
13,0.8982,0,1,0,0.865,0,0
20,0.9317,5,0,3,0.933,0,1
24,0.9375,5,0,3,3.975,0,1
20,0.8499,5,1,0,0.889,0,0
16,0.8225,8,0,0,12.361,1,1
16,0.8423,8,1,2,0.959,1,1
16,0.9398,3,1,0,0.869,1,0
13,0.8277,0,1,0,1.051,0,0
16,1.0,3,0,0,1.35,0,0
23,0.8733,2,0,1,3.543,1,1
11,0.871,0,1,0,1.197,0,0
19,0.8949,8,1,3,4.124,1,1
20,0.925,2,0,0,5.549,1,1
17,0.8225,8,1,1,6.979,1,1
12,1.0,3,0,0,1.421,1,0
12,0.871,0,1,1,1.744,0,0
23,0.875,4,1,0,0.646,0,0
18,0.6949,8,0,2,2.968,1,1
11,1.0,3,1,0,0.645,0,0
14,0.9167,3,1,0,1.405,1,0
16,0.8423,8,0,1,4.541,0,1
17,0.875,8,0,4,0.949,1,1
12,0.8982,0,1,0,0.867,0,0
18,0.8596,1,0,1,2.27,0,1
21,0.9257,2,1,2,2.371,1,1
16,0.8949,8,0,2,3.811,1,1
15,0.8598,3,1,0,1.235,0,0
10,1.0,0,0,0,1.455,0,0
21,0.8945,7,0,3,4.641,1,1
12,1.0,0,0,0,0.789,0,0
12,1.0,0,1,0,0.824,0,0
17,0.8949,8,0,1,6.299,1,1
13,0.871,0,0,0,0.594,1,0
16,0.7699,8,1,2,3.763,1,1
12,1.0,3,0,0,1.059,1,0
17,1.0,2,0,2,5.303,1,1
9,1.0,0,1,0,1.013,0,0
12,1.0,0,1,1,0.658,0,0
10,1.0,0,1,1,1.265,0,0
16,0.9167,3,1,0,1.267,0,0
18,0.8949,8,0,0,2.758,1,1
14,1.0,3,1,0,0.852,0,0
19,0.9167,3,1,0,0.907,0,0
11,0.8982,3,1,0,0.793,0,0
13,0.9299,3,0,0,0.961,0,0
14,0.9398,3,0,0,0.942,0,0
12,0.871,0,1,0,0.852,0,0
17,1.0,1,0,0,1.038,0,0
17,0.7699,8,0,3,4.852,0,1
13,0.9299,3,1,0,1.527,0,0
18,0.925,5,1,0,1.1237,0,0
9,1.0,0,1,0,0.641,0,0
22,0.925,5,0,5,2.804,1,1
9,0.8277,0,1,0,0.542,0,0
9,1.0,0,1,0,1.376,0,0
22,0.8668,5,1,0,0.4096,0,0
34,0.8695,3,0,34,9.729,1,1
16,0.8949,8,0,1,10.396,1,1
38,0.8203,3,0,10,20.6851,1,1
12,1.0,0,0,0,0.97,0,0
10,1.0,0,1,0,1.977,0,0
23,0.8632,5,1,0,0.997,0,0
22,0.9375,2,0,2,4.953,1,1
19,0.8423,8,0,1,8.486,1,1
16,0.9474,8,1,2,3.667,0,1
17,0.8423,8,0,5,8.833,1,1
12,0.8277,0,1,0,0.486,1,0
17,0.9474,3,0,4,5.133,1,1
21,0.8452,5,1,0,1.636,0,0
11,1.0,2,1,0,0.922,1,0
18,0.925,5,1,0,1.335,0,0
14,1.0,3,0,1,0.943,1,0
13,0.9167,3,1,0,0.74,0,0
19,0.8949,8,0,3,3.424,1,1
18,0.8753,6,0,2,3.017,1,1
10,1.0,0,1,0,1.016,1,0
21,0.8976,6,0,2,5.311,1,1
16,0.8225,8,0,2,1.794,1,1
12,1.0,3,1,0,0.757,1,0
20,0.8945,5,1,0,1.4441,0,0
9,1.0,0,1,0,1.457,0,0
9,1.0,0,1,0,1.95,0,0
12,1.0,2,1,0,1.22,1,0
15,0.8598,3,1,0,0.954,0,0
13,0.8982,0,1,1,0.66,1,0
13,1.0,3,1,0,0.669,0,0
23,0.9467,5,0,1,3.751,1,1
12,1.0,0,1,1,1.24,0,0
25,0.8934,7,0,2,7.852,1,1
9,1.0,0,1,0,0.436,0,0
20,0.8949,8,0,2,12.059,1,1
19,0.9474,8,0,0,7.847,1,1
17,0.9535,1,0,1,8.341,1,1
12,1.0,0,1,0,1.497,1,0
15,0.9299,3,1,0,1.489,0,0
19,0.9168,4,0,1,6.867,0,1
13,1.0,0,0,1,1.114,0,0
23,0.9688,5,1,0,0.8262,0,0
25,0.842,5,1,0,0.534,1,0
13,1.0,3,1,0,1.698,0,0
15,1.0,3,1,0,2.407,0,0
15,1.0,3,1,0,0.931,1,0
13,1.0,3,1,0,0.913,1,0
13,0.9167,3,1,0,0.643,0,0
16,0.8225,8,1,5,1.881,0,1
38,0.8203,3,1,10,2.451,1,1
16,0.8277,0,0,0,0.668,1,0
15,1.0,3,1,0,0.898,0,0
9,1.0,0,1,0,0.743,0,0
17,0.7372,8,0,2,4.771,1,1
11,1.0,0,0,1,0.395,1,0
13,1.0,3,1,0,0.543,0,0
14,1.0,3,1,1,1.018,0,0
10,0.871,0,1,0,0.642,0,0
14,1.0,3,1,0,0.986,1,0
12,0.8333,3,1,0,0.724,0,0
26,0.8849,7,1,4,7.103,1,1
16,0.8949,8,0,5,2.67,1,1
14,1.0,3,1,1,1.229,0,0
13,1.0,0,1,1,0.776,0,0
15,1.0,5,0,4,2.505,1,1
10,1.0,0,1,0,0.958,1,0
13,0.9167,3,1,0,0.939,0,0
12,0.9167,2,1,0,0.973,0,0
11,1.0,0,1,1,1.219,0,0
26,0.8524,5,1,0,0.6149,0,0
8,1.0,0,0,0,0.982,0,0
12,1.0,0,0,0,0.786,1,0
11,1.0,0,1,0,1.031,0,0
16,0.9398,3,1,0,0.974,0,0
13,0.9299,3,1,0,0.546,1,0
14,1.0,3,0,0,0.963,1,0
13,1.0,0,1,1,0.792,0,0
10,0.871,0,1,0,0.779,0,0
22,0.9584,4,1,1,4.802,1,1
11,0.8277,0,0,0,1.295,1,0
20,0.8423,8,0,5,18.673,1,1
20,0.8423,8,0,2,5.089,1,1
15,0.8598,3,1,0,1.051,0,0
17,0.8423,8,1,1,10.342,0,1
20,0.9474,8,0,4,5.285,1,1
15,1.0,3,1,0,0.973,1,0
19,0.9168,5,1,0,0.2566,0,0
20,0.9474,4,1,3,5.802,1,1
19,0.8949,8,0,2,1.867,1,1
10,0.871,0,0,0,0.47,0,0
20,0.925,5,1,0,0.2206,0,0
17,0.871,0,1,0,0.824,1,0
12,0.9167,3,0,0,1.288,0,0
11,0.8982,0,1,0,0.864,0,0
20,0.8499,5,1,0,0.983,0,0
24,0.9201,6,0,3,6.135,0,1
9,1.0,0,1,1,0.747,0,0
26,0.874,6,1,0,3.664,1,1
9,1.0,0,0,0,0.691,0,0
17,0.9474,4,0,1,3.439,0,1
11,0.8277,0,1,0,0.763,0,0
13,1.0,0,1,0,0.875,0,0
20,0.9299,3,1,0,1.187,0,0
23,0.8452,5,1,0,0.7889,0,0
19,0.875,8,0,6,3.201,1,1
23,0.8401,3,0,0,9.883,1,1
16,1.0,3,0,0,0.965,0,0
12,1.0,2,1,1,0.872,0,0
13,1.0,2,0,0,1.333,0,0
12,0.9167,3,1,0,0.864,0,0
14,1.0,2,1,0,0.811,0,0
9,0.8277,0,1,0,1.432,0,0
14,0.9299,2,0,0,1.208,0,0
22,0.8499,4,0,2,11.863,1,1
16,0.7699,8,0,4,5.358,0,1
14,1.0,2,1,0,1.636,0,0
23,0.8438,6,0,2,5.053,1,1
10,0.871,0,1,0,1.202,0,0
18,0.8874,5,1,0,1.135,0,0
19,0.925,5,0,3,3.585,1,1
12,1.0,0,1,0,0.839,1,0
10,1.0,0,1,0,0.878,0,0
22,0.875,6,0,1,6.118,1,1
12,1.0,3,1,0,1.729,1,0
21,0.7889,5,0,3,4.305,1,1
12,0.871,0,0,0,2.867,0,0
15,0.9167,3,0,0,1.844,1,0
25,0.832,8,0,2,5.593,1,1
16,1.0,0,1,0,0.682,1,0
19,0.8949,8,0,2,2.747,1,1
13,1.0,3,1,0,2.163,0,0
14,1.0,3,1,0,1.063,0,0
23,0.9375,5,0,6,1.172,1,1
18,0.8569,4,0,4,4.245,1,1
17,0.8949,8,1,1,7.09,1,1
11,1.0,0,0,0,0.601,0,0
13,0.871,0,0,0,1.261,0,0
11,0.8982,0,0,0,1.355,0,0
22,0.925,4,0,3,1.668,1,1
9,0.8277,0,0,0,0.672,0,0
15,1.0,4,0,2,6.922,1,1
14,0.9398,3,1,0,0.913,0,0
13,1.0,3,1,0,1.412,1,0
13,0.9299,3,1,0,1.595,0,0
12,1.0,3,0,0,0.908,0,0
15,0.9299,3,1,0,1.461,1,0
12,0.8333,3,0,0,0.612,0,0
22,0.9316,5,1,4,0.955,1,1
18,0.8596,7,0,3,5.625,1,1
18,0.9625,5,1,0,1.264,0,0
11,0.8982,0,0,0,3.023,1,0
21,0.8945,5,0,1,1.668,1,1
17,0.8949,8,1,4,1.376,1,1
12,0.9167,3,1,0,0.719,0,0
16,0.8598,3,0,0,0.575,0,0
18,0.8982,0,1,0,0.514,0,0
11,1.0,0,0,0,0.775,0,0
14,0.9167,3,1,0,2.292,1,0
22,0.9375,5,1,0,1.6308,0,0
23,0.9424,6,1,3,6.142,1,1
12,0.9167,3,1,0,1.006,0,0
19,0.9474,2,1,1,2.092,1,1
10,0.871,0,1,0,1.102,0,0
9,1.0,0,1,0,1.116,0,0
11,0.8982,0,0,0,1.119,0,0
18,0.8949,8,0,0,13.774,1,1
26,0.8934,6,0,2,2.214,1,1
11,1.0,0,1,0,1.898,0,0
20,0.925,4,1,0,2.1251,0,0
12,1.0,0,1,0,0.817,0,0
13,1.0,3,1,0,1.163,0,0
18,0.9584,4,1,0,11.224,1,1
12,0.871,0,1,0,1.222,0,0
16,0.8949,8,0,3,2.127,0,1
17,0.8225,8,0,5,14.163,0,1
16,0.8949,0,0,1,1.281,1,1
17,0.875,8,0,0,6.129,1,1
20,0.9375,5,0,0,1.072,0,0
11,0.8982,3,0,0,1.216,0,0
8,1.0,0,1,1,1.305,0,0
13,1.0,0,0,0,0.802,1,0
23,0.9688,5,1,0,1.713,1,0
14,0.8982,0,1,0,0.515,0,0
13,1.0,0,0,0,0.723,0,0
12,1.0,0,0,1,0.431,0,0
12,1.0,3,0,0,1.227,1,0
15,0.9167,1,1,0,1.145,0,0
17,0.871,0,1,0,1.075,0,0
12,0.871,0,1,0,1.482,0,0
14,0.9167,3,1,0,1.071,0,0
20,0.8499,5,1,0,1.052,0,0
16,0.9474,8,1,4,4.919,0,1
12,1.0,2,0,0,1.163,0,0
19,0.7699,8,0,0,3.052,0,1
13,0.8277,0,1,1,0.674,0,0
16,0.9167,3,1,0,1.316,0,0
20,0.9474,8,0,3,5.368,1,1
8,1.0,0,1,0,0.863,1,0
13,1.0,3,1,0,0.753,0,0
26,0.8293,5,1,0,1.7308,0,0
12,0.8982,0,1,0,1.185,1,0
20,0.9474,8,0,5,11.629,1,1
17,0.9474,8,0,1,7.091,1,1
15,0.8982,3,0,0,0.706,0,0
12,1.0,0,1,0,1.352,0,0
21,1.0,4,0,4,1.711,1,1
18,0.9474,8,0,3,2.787,1,1
9,1.0,0,0,0,1.223,0,0
12,0.9167,3,0,0,1.388,0,0
25,0.9734,3,0,2,5.817,0,1
22,0.9584,2,0,2,3.65,1,1
22,0.8874,7,0,2,22.261,0,1
25,0.8667,5,1,0,0.491,0,0
20,0.875,8,0,2,2.019,1,1
12,1.0,3,1,0,0.947,0,0
16,0.8423,8,1,2,3.553,0,1
12,1.0,0,1,0,1.068,0,0
11,0.8277,0,0,0,0.673,1,0
21,0.843,2,0,2,2.353,1,1
18,0.8225,2,0,3,11.336,1,1
15,0.9299,2,1,0,1.121,0,0
13,1.0,2,0,0,0.581,1,0
16,0.9398,3,1,0,0.68,1,0
12,1.0,3,0,1,0.785,0,0
9,1.0,0,1,0,0.785,0,0
12,1.0,3,1,0,2.116,0,0
16,0.9474,8,1,4,1.972,1,1
14,1.0,3,0,0,0.636,0,0
16,0.9167,3,1,0,0.769,0,0
11,0.8982,0,1,0,0.558,1,0
13,0.8982,2,1,1,0.723,0,0
21,0.9062,3,0,2,2.634,1,1
17,1.0,3,0,0,0.819,0,0
21,0.9317,5,1,0,1.606,0,0
22,0.8202,5,1,0,1.294,1,0
14,1.0,0,0,0,0.583,0,0
16,0.9474,8,0,1,2.91,1,1
9,1.0,0,1,0,0.368,1,0
12,0.9167,3,0,0,1.202,1,0
13,1.0,0,0,0,0.543,0,0
20,1.0,5,0,0,3.068,0,1
24,0.9317,4,0,3,5.183,1,1
11,1.0,0,1,0,0.878,0,0
12,1.0,3,1,0,0.731,0,0
20,0.9317,8,0,2,1.849,1,1
16,0.8949,8,0,1,15.931,1,1
13,0.8598,2,1,0,0.687,0,0
9,0.8277,0,1,0,0.742,0,0
17,0.8423,8,0,1,2.238,1,1
8,1.0,0,1,0,0.811,0,0
9,1.0,0,0,0,0.652,0,0
20,0.7699,8,0,3,5.852,1,1
10,0.871,0,1,0,0.747,0,0
12,1.0,0,1,0,0.799,0,0
8,1.0,0,1,0,0.788,0,0
12,0.9167,3,1,0,0.819,1,0
19,0.9167,3,1,0,1.639,0,0
11,1.0,0,0,0,1.62,0,0
15,0.8598,3,1,0,0.608,0,0
25,0.9062,2,1,2,8.208,1,1
11,1.0,2,0,0,0.693,0,0
17,0.871,2,1,0,0.935,1,0
37,0.811,1,0,58,10.3111,1,1
20,0.8949,8,0,1,7.451,1,1
12,1.0,0,0,0,0.589,0,0
21,0.9062,3,0,1,2.156,1,1
16,0.9474,8,0,4,4.309,1,1
19,0.8225,8,0,4,1.347,1,1
11,1.0,0,1,0,0.654,0,0
9,0.8277,0,1,0,1.424,0,0
20,0.8874,5,1,0,1.408,1,0
23,0.8976,6,0,1,3.076,1,1
27,0.8524,5,1,0,1.9994,0,0
10,1.0,2,1,0,1.186,1,0
10,1.0,0,1,0,0.434,0,0
11,1.0,3,1,0,1.075,0,0
18,0.8423,8,0,1,4.808,1,1
10,1.0,0,1,0,0.647,0,0
16,0.8949,8,0,2,4.421,1,1
19,0.9168,6,0,5,11.14,1,1
13,1.0,0,1,0,1.597,0,0
14,0.871,0,0,1,1.964,0,0
16,0.9299,3,1,0,0.935,0,0
17,0.8225,8,0,4,3.362,1,1
12,0.871,0,1,0,0.853,1,0
23,0.9201,5,0,2,6.522,1,1
17,0.7898,8,0,3,4.599,0,1
11,1.0,0,1,0,0.763,1,0
18,0.875,8,0,3,5.336,1,1
12,0.9167,3,0,0,0.954,0,0
15,0.9299,3,1,0,0.933,0,0
14,0.9398,3,0,0,1.115,0,0
36,0.8108,1,0,54,24.2038,1,1
11,1.0,0,1,0,1.124,0,0
12,1.0,0,1,0,1.018,0,0
16,0.875,8,0,3,7.846,1,1
26,0.874,1,0,3,5.667,1,1
22,0.9137,5,0,1,6.806,1,1
16,0.9398,3,0,0,0.992,0,0
22,0.7947,8,0,4,1.553,1,1
11,1.0,0,1,0,1.392,1,0
16,0.7898,8,0,3,7.059,0,1
18,0.8982,0,1,0,0.829,1,0
15,0.9299,3,1,0,1.353,1,0
22,0.9688,7,1,2,3.724,1,1
16,0.6648,8,1,2,1.386,1,1
20,0.8949,8,0,3,5.878,1,1
16,0.8225,8,0,1,7.342,1,1
8,1.0,0,1,0,1.11,0,0
16,0.875,8,0,1,2.268,1,1
20,0.9299,3,1,0,1.88,0,0
12,0.8333,3,0,0,1.23,0,0
33,0.8422,0,0,13,21.1185,1,1
22,0.8635,7,0,1,5.56,1,1
21,0.9659,3,0,0,3.204,1,1
16,1.0,1,0,0,0.853,0,0
24,0.9659,6,0,1,6.187,1,1
9,1.0,0,0,0,0.972,0,0
11,0.8982,0,1,0,0.878,0,0
11,1.0,0,1,1,0.998,1,0
10,1.0,0,0,0,0.574,0,0
17,0.9299,3,0,0,1.157,1,0
13,0.8598,3,0,0,1.489,0,0
22,0.8632,5,1,0,1.8022,0,0
20,0.9168,5,1,0,1.443,0,0
10,0.871,0,1,0,0.697,0,0
11,1.0,0,0,0,0.771,1,0
21,0.8796,3,1,0,0.91,0,0
10,0.871,0,0,0,0.815,0,0
11,1.0,0,1,1,0.784,1,0
23,0.8164,5,1,0,0.373,0,0
14,1.0,3,1,0,1.649,0,0
12,0.9167,3,1,0,1.63,0,0
12,1.0,3,1,0,1.953,0,0
13,1.0,0,1,0,1.856,0,0
22,0.9375,5,1,0,2.1375,0,0
9,1.0,0,0,0,1.142,0,0
9,1.0,0,1,0,1.217,0,0
25,0.842,5,1,0,0.691,1,0
10,0.871,0,1,0,0.767,0,0
16,0.8796,3,1,0,1.589,1,0
18,0.9584,2,1,3,1.05,1,1
10,1.0,0,0,0,1.467,0,0
26,0.8062,5,1,0,0.612,1,0
14,1.0,3,1,1,1.008,0,0
15,0.9398,3,1,0,1.039,0,0
19,0.8733,2,0,3,1.226,1,1
10,1.0,0,0,0,0.502,0,0
9,0.8277,0,1,0,0.821,0,0
16,0.8277,0,0,0,1.471,0,0
16,0.9474,8,0,1,2.455,1,1
23,0.9062,4,0,1,5.566,1,1
12,0.9167,3,1,0,0.723,0,0
14,0.9167,3,1,0,1.311,0,0
22,0.9584,4,1,3,1.482,1,1
20,0.907,4,0,2,2.809,1,1
22,0.8945,5,0,0,0.411,0,0
12,1.0,0,0,0,0.972,1,0
20,0.8733,5,1,0,1.811,0,0
12,0.9167,3,1,0,0.525,0,0
13,1.0,0,0,0,0.734,0,0
11,0.8982,3,1,0,1.025,0,0
13,0.9299,3,1,0,0.871,1,0
14,0.9398,3,0,0,0.6,0,0
19,0.9584,4,0,0,0.78,0,0
16,0.8225,8,0,3,8.582,1,1
15,1.0,0,1,2,1.895,0,0
25,0.8401,5,1,0,0.968,0,0
16,0.875,8,0,1,6.39,0,1
38,0.7983,1,0,37,24.924,1,1
11,1.0,3,1,0,1.202,1,0
16,1.0,0,1,0,0.78,0,0
24,0.9712,3,0,3,7.99,1,1
12,0.9167,3,1,0,1.074,0,0
36,0.7835,3,0,15,1.674,1,1
13,0.871,0,1,0,0.994,0,0
13,1.0,3,0,0,0.903,0,0
24,0.8034,5,1,0,0.7532,0,0
9,1.0,0,1,1,1.424,0,0
10,0.871,0,1,1,1.229,0,0
12,0.871,0,1,0,1.109,1,0
16,0.8225,8,0,2,10.589,1,1
36,0.7906,1,0,22,1.194,1,1
13,0.8982,0,0,0,1.745,1,0
17,1.0,0,0,0,0.803,0,0
11,0.8982,0,0,0,0.704,0,0
20,0.9375,5,1,0,1.0367,0,0
12,1.0,0,0,0,1.638,0,0
19,0.9167,3,0,0,1.34,0,0
13,1.0,3,1,0,1.555,1,0
12,0.9167,1,1,0,0.904,0,0
12,1.0,0,1,0,1.607,1,0
22,0.8561,6,0,3,5.783,1,1
16,0.9474,8,0,1,1.622,1,1
14,0.8796,3,1,0,0.918,0,0
11,1.0,0,1,0,0.742,0,0
16,0.8796,3,1,0,0.892,0,0
20,0.925,5,1,0,1.5291,0,0
16,0.9299,3,1,0,0.588,1,0
24,0.9424,5,0,2,0.865,0,1
15,0.8796,3,1,0,0.717,0,0
11,1.0,0,1,0,1.462,0,0
15,1.0,3,0,0,0.561,0,0
16,0.8949,8,0,2,3.657,1,1
9,1.0,0,0,0,0.827,0,0
12,1.0,3,1,0,1.202,0,0
24,0.8135,5,0,0,0.939,1,0
20,0.8949,8,0,3,4.937,1,1
12,1.0,0,1,0,0.709,0,0
12,1.0,3,0,0,0.8,0,0
31,0.8161,1,1,54,8.026,1,1
13,0.871,0,0,0,0.488,0,0
11,1.0,0,1,0,0.818,0,0
12,0.9167,3,1,0,1.672,1,0
12,1.0,0,0,1,2.263,0,0
13,0.871,0,1,0,0.578,0,0
10,1.0,0,1,0,1.367,0,0
25,0.875,8,0,1,3.587,1,1
13,0.871,0,0,0,1.413,0,0
20,0.7501,8,0,3,3.393,1,1
17,0.907,3,1,2,3.722,1,1
13,1.0,0,0,0,0.563,0,0
9,1.0,0,1,0,0.999,0,0
9,0.8277,0,1,0,0.919,0,0
20,0.7898,8,0,3,1.909,1,1
19,0.9584,5,1,0,3.787,1,1
10,1.0,0,1,0,1.087,0,0
18,0.8949,8,0,2,4.584,1,1
16,0.8949,8,0,5,4.431,0,1
21,0.9137,5,1,0,2.498,0,0
19,0.7982,6,0,1,2.074,1,1
16,0.8423,8,0,6,12.213,1,1
21,0.832,8,0,0,4.735,1,1
18,0.8733,5,1,0,0.7221,0,0
17,0.8423,8,0,1,5.604,1,1
13,0.8982,3,1,0,0.915,1,0
20,0.925,3,0,2,4.639,1,1
10,1.0,0,1,0,0.871,1,0
8,1.0,0,1,0,0.608,0,0
21,0.9535,6,0,3,5.123,1,1
13,1.0,3,0,0,0.851,0,0
11,1.0,0,1,0,1.276,0,0
22,0.8632,5,1,0,1.261,1,0
16,0.8949,8,0,2,1.19,1,1
26,0.9137,3,0,3,1.341,1,1
13,1.0,0,1,0,0.601,0,0
20,0.9584,6,0,2,7.275,1,1
20,0.9375,5,1,0,0.6785,0,0
20,0.9688,5,1,0,0.825,0,0
18,0.8225,8,0,2,4.842,1,1
26,0.8733,3,1,2,3.862,1,1
19,0.8949,8,0,4,1.113,1,1
19,0.9474,8,0,2,5.287,1,1
16,0.8225,8,0,1,2.537,1,1
14,0.9167,3,1,0,1.509,0,0
15,1.0,3,1,0,0.933,1,0
16,0.875,8,0,1,4.383,1,1
13,0.9167,3,0,0,0.99,0,0
10,0.871,0,1,0,0.596,0,0
12,1.0,0,1,0,0.743,0,0
16,1.0,3,1,0,0.592,0,0
17,0.8949,8,0,2,4.894,1,1
8,1.0,0,1,0,0.474,0,0
24,0.8934,5,0,4,1.468,1,1
11,0.8982,2,0,0,0.888,0,0
20,0.8124,5,1,0,1.4281,0,0
12,1.0,3,1,0,0.865,0,0
16,1.0,0,1,0,1.131,1,0
16,0.9535,4,1,0,0.1969,0,0
19,0.7764,2,0,3,3.97,1,1
16,0.8225,8,1,3,10.993,1,1
17,1.0,3,0,0,1.574,0,0
12,0.8277,0,1,0,1.004,0,0
16,1.0,3,0,0,1.113,0,0
19,0.9012,5,0,3,1.273,1,1
13,1.0,2,1,0,1.218,0,0
22,0.9317,5,1,0,1.4935,0,0
16,0.8225,8,0,2,2.308,1,1
16,0.8423,8,0,4,3.657,1,1
21,0.875,4,0,0,9.282,1,1
21,0.8125,5,0,2,6.919,1,1
11,1.0,0,1,1,0.582,1,0
23,0.8452,5,0,0,1.975,0,0
18,1.0,8,1,1,9.144,0,1
9,0.8277,0,0,0,1.273,0,0
14,1.0,3,0,1,0.9,0,0
15,0.8982,0,1,0,0.799,1,0
12,1.0,3,1,0,0.834,0,0
9,1.0,0,0,0,1.094,0,0
16,0.8277,0,1,0,0.527,0,0
23,0.9137,5,1,0,1.3619,0,0
13,0.8982,0,1,0,1.055,0,0
14,0.8598,3,1,0,0.638,0,0
15,1.0,3,1,0,0.594,0,0
12,1.0,3,1,0,2.083,0,0
16,0.9474,8,0,5,4.502,1,1
11,1.0,3,1,0,0.698,1,0
20,0.9299,3,0,0,1.291,0,0
9,0.8277,0,1,0,1.13,0,0
9,1.0,0,0,0,0.345,0,0
18,0.8225,8,0,3,3.796,1,1
17,0.907,4,0,3,5.013,1,1
18,0.8225,8,0,3,8.84,1,1
14,1.0,3,1,0,1.206,1,0
17,1.0,0,1,0,1.872,0,0
11,1.0,2,0,0,0.753,0,0
12,0.9167,3,1,0,1.244,0,0
24,0.9734,2,0,1,0.835,1,1
17,0.9299,3,1,0,1.005,0,0
